timestamp,indicated_airspeed_m_s,true_airspeed_m_s,true_airspeed_unfiltered_m_s,air_temperature_celsius,confidence
2490767941,52.8952,55.9797,56.2018,48.87,1.0
2490779410,52.8914,55.974,55.9373,48.87,1.0
2490791495,52.8879,55.9706,55.9376,48.87,1.0
2490803424,52.8823,55.9647,55.9113,48.87,1.0
2490815502,52.8574,55.9383,55.7001,48.87,1.0
2490827944,52.8772,55.9599,56.1485,48.87,1.0
2490839474,52.8851,55.9679,56.0431,48.87,1.0
2490851659,52.8674,55.9491,55.7797,48.87,1.0
2490863482,52.8663,55.9466,55.9365,48.87,1.0
2490875774,52.8629,55.9433,55.9105,48.87,1.0
2490888005,52.8822,55.9643,56.1478,48.87,1.0
2490899486,52.902,55.9852,56.174,48.87,1.0
2490911634,52.8826,55.9655,55.78,48.87,1.0
2490923448,52.8825,55.9662,55.9654,48.87,1.0
2490935642,52.87,55.951,55.8316,48.87,1.0
2490948260,52.8637,55.9443,55.8844,48.87,1.0
2490959896,52.873,55.9558,56.044,48.87,1.0
2490971640,52.8539,55.9365,55.755,48.87,1.0
2490983418,52.8443,55.9252,55.833,48.87,1.0
2490995538,52.8107,55.8894,55.5683,48.87,1.0
2491008587,52.7978,55.8766,55.7544,48.87,1.0
2491019449,52.7888,55.8709,55.7847,48.87,1.0
2491031460,52.7632,55.8438,55.5994,48.87,1.0
2491043438,52.7452,55.8192,55.647,48.87,1.0
2491055388,52.7089,55.7822,55.4362,48.87,1.0
2491068362,52.7163,55.7933,55.8631,48.87,1.0
2491079570,52.7328,55.8109,55.9685,48.87,1.0
2491091504,52.7278,55.8036,55.7555,48.87,1.0
2491103502,52.7507,55.8276,56.0452,48.87,1.0
2491115369,52.7463,55.823,55.7816,48.87,1.0
2491128278,52.7474,55.8239,55.8341,48.87,1.0
2491139516,52.7534,55.8299,55.8866,48.87,1.0
2491151502,52.7438,55.8209,55.7294,48.87,1.0
2491163367,52.7501,55.8275,55.8877,48.87,1.0
2491175356,52.7458,55.8233,55.7825,48.87,1.0
2491188357,52.752,55.8314,55.8897,48.87,1.0
2491199543,52.76,55.8384,55.9146,48.87,1.0
2491209684,52.7796,55.8593,56.0462,48.87,1.0
2491223433,52.755,55.8382,55.6025,48.87,1.0
2491235646,52.7153,55.7926,55.413,48.87,1.0
2491248556,52.7195,55.7969,55.8369,48.87,1.0
2491259559,52.7133,55.7876,55.7286,48.87,1.0
2491271612,52.6927,55.7675,55.5713,48.87,1.0
2491283332,52.6867,55.7611,55.7037,48.87,1.0
2491295529,52.6563,55.7303,55.44,48.87,1.0
2491308781,52.6464,55.7172,55.623,48.87,1.0
2491319663,52.6525,55.7313,55.7894,48.87,1.0
2491331490,52.6405,55.7186,55.6041,48.87,1.0
2491343532,52.6172,55.6882,55.4657,48.87,1.0
2491355447,52.5937,55.6625,55.4384,48.87,1.0
2491369356,52.5801,55.6476,55.5175,48.87,1.0
2491379511,52.5828,55.6504,55.6764,48.87,1.0
2491391376,52.6053,55.6796,55.8933,48.87,1.0
2491403414,52.608,55.6818,55.7076,48.87,1.0
2491415471,52.6029,55.6717,55.6234,48.87,1.0
2491429266,52.6109,55.6782,55.7539,48.87,1.0
2491439617,52.5955,55.6672,55.5208,48.87,1.0
2491451538,52.5767,55.6498,55.4701,48.87,1.0
2491463454,52.5723,55.645,55.6027,48.87,1.0
2491475461,52.5683,55.6366,55.5986,48.87,1.0
2491489118,52.5872,55.6545,55.8345,48.87,1.0
2491499440,52.5967,55.6638,55.7544,48.87,1.0
2491509546,52.6228,55.6914,55.939,48.87,1.0
2491519923,52.6287,55.7037,55.7605,48.87,1.0
2491531473,52.6216,55.6879,55.6199,48.87,1.0
2491543461,52.6202,55.6891,55.6756,48.87,1.0
2491555435,52.6114,55.6799,55.5961,48.87,1.0
2491569511,52.631,55.7059,55.8922,48.87,1.0
2491579558,52.6486,55.7181,55.8858,48.87,1.0
2491591445,52.6395,55.7126,55.6256,48.87,1.0
2491605136,52.6338,55.7061,55.6517,48.87,1.0
2491617181,52.6137,55.6828,55.4906,48.87,1.0
2491629245,52.623,55.6958,55.785,48.87,1.0
2491639587,52.6415,55.7152,55.8905,48.87,1.0
2491653017,52.6356,55.7057,55.6495,48.87,1.0
2491665081,52.6427,55.7147,55.783,48.87,1.0
2491677091,52.6492,55.7342,55.7957,48.87,1.0
2491689960,52.6625,55.7318,55.8584,48.87,1.0
2491701366,52.7094,55.7819,56.2269,48.87,1.0
2491713126,52.7042,55.7769,55.7275,48.87,1.0
2491725052,52.712,55.7853,55.8595,48.87,1.0
2491738855,52.7116,55.7952,55.7908,48.87,1.0
2491749457,52.7236,55.7987,55.9132,48.87,1.0
2491761365,52.7369,55.8169,55.9437,48.87,1.0
2491773166,52.739,55.819,55.8382,48.87,1.0
2491785125,52.7408,55.8168,55.8341,48.87,1.0
2491797010,52.7374,55.8146,55.7827,48.87,1.0
2491809541,52.7444,55.8207,55.8869,48.87,1.0
2491821589,52.7881,55.8668,56.281,48.87,1.0
2491833176,52.8049,55.886,56.0462,48.87,1.0
2491845070,52.8126,55.8997,55.9729,48.87,1.0
2491856953,52.822,55.9097,55.9992,48.87,1.0
2491869719,52.8105,55.8942,55.785,48.87,1.0
2491881108,52.85,55.9407,56.3155,48.87,1.0
2491893219,52.8582,55.9425,56.0199,48.87,1.0
2491904983,52.8655,55.9501,56.0199,48.87,1.0
2491917084,52.8597,55.9443,55.8886,48.87,1.0
2491929575,52.8594,55.9404,55.9376,48.87,1.0
2491941360,52.884,55.9781,56.2121,48.87,1.0
2491953129,52.9062,55.9893,56.1999,48.87,1.0
2491965380,52.9161,56.0012,56.0963,48.87,1.0
2491977066,52.9177,56.0106,56.0252,48.87,1.0
2491989854,52.9091,56.0016,55.9199,48.87,1.0
2492001105,52.9337,56.019,56.2528,48.87,1.0
2492013036,52.9583,56.0508,56.2849,48.87,1.0
2492024962,52.9705,56.0605,56.1767,48.87,1.0
2492037185,52.9492,56.038,55.8347,48.87,1.0
2492049663,52.94,56.0298,55.9418,48.87,1.0
2492061192,52.9367,56.0261,55.9942,48.87,1.0
2492073129,52.961,56.0568,56.2879,48.87,1.0
2492085156,52.9754,56.072,56.2093,48.87,1.0
2492097096,52.976,56.064,56.0695,48.87,1.0
2492110058,53.0013,56.1042,56.345,48.87,1.0
2492121177,53.0241,56.1283,56.345,48.87,1.0
2492133090,53.0149,56.106,56.0177,48.87,1.0
2492145135,53.0115,56.1038,56.0717,48.87,1.0
2492156996,53.006,56.096,56.0435,48.87,1.0
2492170005,53.0159,56.1066,56.201,48.87,1.0
2492181063,53.0248,56.1241,56.209,48.87,1.0
2492192933,53.0452,56.1371,56.3313,48.87,1.0
2492205011,53.0711,56.1714,56.4167,48.87,1.0
2492217031,53.0745,56.1749,56.2074,48.87,1.0
2492229755,53.0924,56.1961,56.3666,48.87,1.0
2492241000,53.1184,56.2168,56.4641,48.87,1.0
2492252988,53.132,56.2283,56.357,48.87,1.0
2492265484,53.1516,56.2529,56.4392,48.87,1.0
2492277146,53.1172,56.2144,55.8861,48.87,1.0
2492290482,53.1383,56.2458,56.4461,48.87,1.0
2492301066,53.1622,56.2712,56.4984,48.87,1.0
2492312956,53.1837,56.283,56.4875,48.87,1.0
2492324999,53.2154,56.3257,56.627,48.87,1.0
2492337225,53.2118,56.3169,56.2827,48.87,1.0
2492350039,53.1987,56.3031,56.1778,48.87,1.0
2492361112,53.2239,56.335,56.5752,48.87,1.0
2492373112,53.2195,56.3206,56.2782,48.87,1.0
2492385352,53.2575,56.3622,56.7228,48.87,1.0
2492397139,53.2546,56.3601,56.3327,48.87,1.0
2492410460,53.2644,56.3706,56.4636,48.87,1.0
2492421108,53.283,56.3985,56.5761,48.87,1.0
2492433134,53.2998,56.4162,56.5761,48.87,1.0
2492445007,53.3396,56.4475,56.8249,48.87,1.0
2492457039,53.3458,56.461,56.52,48.87,1.0
2492470650,53.3193,56.4265,56.1737,48.87,1.0
2492481180,53.3325,56.4404,56.5657,48.87,1.0
2492492994,53.3418,56.4557,56.5449,48.87,1.0
2492505119,53.3823,56.4929,56.877,48.87,1.0
2492517112,53.3719,56.4819,56.3828,48.87,1.0
2492530513,53.37,56.4824,56.4636,48.87,1.0
2492541186,53.3854,56.4987,56.6459,48.87,1.0
2492553018,53.3944,56.5142,56.5998,48.87,1.0
2492565156,53.4001,56.5201,56.5737,48.87,1.0
2492577079,53.4273,56.5436,56.8024,48.87,1.0
2492590804,53.4149,56.5269,56.4083,48.87,1.0
2492601050,53.4234,56.5341,56.6152,48.87,1.0
2492612948,53.4384,56.5501,56.6932,48.87,1.0
2492625078,53.4667,56.5819,56.8508,48.87,1.0
2492637180,53.4799,56.5976,56.7228,48.87,1.0
2492650531,53.4844,56.6026,56.6451,48.87,1.0
2492661197,53.4859,56.6042,56.6191,48.87,1.0
2492673089,53.4824,56.6011,56.5677,48.87,1.0
2492685105,53.4792,56.5969,56.5667,48.87,1.0
2492697042,53.501,56.62,56.8266,48.87,1.0
2492710590,53.5107,56.6296,56.7223,48.87,1.0
2492722674,53.5096,56.6344,56.6242,48.87,1.0
2492734634,53.4915,56.6104,56.4369,48.87,1.0
2492746704,53.5046,56.6243,56.7493,48.87,1.0
2492758637,53.5336,56.6601,56.9358,48.87,1.0
2492771273,53.5352,56.6567,56.6713,48.87,1.0
2492782606,53.539,56.6633,56.7,48.87,1.0
2492794736,53.5474,56.6707,56.7504,48.87,1.0
2492806837,53.5623,56.6859,56.8277,48.87,1.0
2492818617,53.5757,56.699,56.8266,48.87,1.0
2492831152,53.5706,56.6936,56.6448,48.87,1.0
2492842626,53.5881,56.7116,56.8778,48.87,1.0
2492854676,53.594,56.7207,56.777,48.87,1.0
2492866769,53.6092,56.7366,56.8806,48.87,1.0
2492878639,53.613,56.7387,56.7751,48.87,1.0
2492891690,53.6115,56.7451,56.731,48.87,1.0
2492902631,53.6003,56.727,56.6208,48.87,1.0
2492914660,53.5707,56.6957,56.4122,48.87,1.0
2492926657,53.5832,56.717,56.8367,48.87,1.0
2492938610,53.6044,56.7322,56.933,48.87,1.0
2492951390,53.6013,56.7264,56.6972,48.87,1.0
2492962623,53.6206,56.7468,56.9305,48.87,1.0
2492974749,53.6184,56.7498,56.7284,48.87,1.0
2492986642,53.636,56.7617,56.9291,48.87,1.0
2492998714,53.6543,56.781,56.9549,48.87,1.0
2493010828,53.656,56.7845,56.8013,48.87,1.0
2493022764,53.6772,56.8044,57.0059,48.87,1.0
2493034822,53.6767,56.8115,56.8063,48.87,1.0
2493046663,53.6884,56.8239,56.9358,48.87,1.0
2493058630,53.7064,56.8424,57.0129,48.87,1.0
2493071646,53.7005,56.8352,56.779,48.87,1.0
2493082650,53.7098,56.8415,56.9308,48.87,1.0
2493094682,53.6938,56.8248,56.6716,48.87,1.0
2493107112,53.721,56.8494,57.1077,48.87,1.0
2493118650,53.743,56.8839,57.0931,48.87,1.0
2493131455,53.7236,56.8634,56.6786,48.87,1.0
2493142691,53.7184,56.8467,56.7973,48.87,1.0
2493154606,53.6893,56.8245,56.546,48.87,1.0
2493166800,53.712,56.8416,57.0577,48.87,1.0
2493178614,53.7056,56.8347,56.773,48.87,1.0
2493191584,53.7144,56.852,56.9364,48.87,1.0
2493202567,53.7224,56.8523,56.9282,48.87,1.0
2493214542,53.7198,56.8507,56.8258,48.87,1.0
2493227118,53.7517,56.8988,57.202,48.87,1.0
2493239080,53.756,56.8912,56.9316,48.87,1.0
2493251612,53.7255,56.8541,56.5635,48.87,1.0
2493262571,53.7324,56.8614,56.9268,48.87,1.0
2493274625,53.7361,56.8716,56.9072,48.87,1.0
2493286823,53.764,56.8976,57.162,48.87,1.0
2493298963,53.7988,56.9368,57.2673,48.87,1.0
2493311944,53.8081,56.9446,57.0333,48.87,1.0
2493323122,53.8165,56.9552,57.035,48.87,1.0
2493334987,53.8167,56.9628,56.9648,48.87,1.0
2493346858,53.834,56.9811,57.1456,48.87,1.0
2493358656,53.8349,56.9765,56.985,48.87,1.0
2493371977,53.8406,56.9845,57.0387,48.87,1.0
2493382590,53.8457,56.9845,57.0333,48.87,1.0
2493394637,53.8308,56.9687,56.8263,48.87,1.0
2493406811,53.854,57.0059,57.2266,48.87,1.0
2493418677,53.87,57.0105,57.1626,48.87,1.0
2493432048,53.86,57.0054,56.91,48.87,1.0
2493442804,53.8607,57.0006,57.0078,48.86,1.0
2493454672,53.8687,57.02,57.0962,48.86,1.0
2493466714,53.8759,57.0192,57.0878,48.86,1.0
2493478650,53.8727,57.0157,56.9844,48.86,1.0
2493491666,53.855,56.9975,56.8294,48.87,1.0
2493502698,53.8587,57.0093,57.0443,48.87,1.0
2493514566,53.8449,56.9884,56.857,48.87,1.0
2493526755,53.8521,56.996,57.0639,48.87,1.0
2493538674,53.8585,57.0135,57.0747,48.87,1.0
2493552150,53.8618,57.0043,57.0362,48.87,1.0
2493562685,53.8746,57.0179,57.1394,48.87,1.0
2493574737,53.869,57.0095,56.9561,48.87,1.0
2493586751,53.8664,57.0109,56.9861,48.87,1.0
2493598653,53.8323,56.9771,56.6513,48.87,1.0
2493612853,53.8114,56.9549,56.7552,48.87,1.0
2493627097,53.8317,56.9712,57.164,48.86,1.0
2493638594,53.8353,56.9841,57.0182,48.86,1.0
2493652150,53.8385,56.9796,57.0103,48.86,1.0
2493662715,53.8682,57.01,57.2927,48.87,1.0
2493674699,53.8755,57.0298,57.0988,48.87,1.0
2493686685,53.882,57.0277,57.0897,48.87,1.0
2493698618,53.861,57.0054,56.8052,48.87,1.0
2493712130,53.8763,57.0275,57.1731,48.87,1.0
2493722629,53.8999,57.0448,57.2684,48.87,1.0
2493734773,53.921,57.0681,57.2693,48.87,1.0
2493746670,53.8913,57.0353,56.751,48.87,1.0
2493759237,53.884,57.0281,56.9589,48.87,1.0
2493773570,53.8848,57.0278,57.0353,48.87,1.0
2493786689,53.8904,57.0337,57.087,48.87,1.0
2493800340,53.9076,57.0508,57.2148,48.87,1.0
2493812767,53.8914,57.041,56.8862,48.87,1.0
2493824302,53.8939,57.0437,57.0673,48.87,1.0
2493836363,53.8986,57.0421,57.0866,48.87,1.0
2493848431,53.9101,57.0588,57.1685,48.87,1.0
2493860285,53.8863,57.0297,56.8027,48.87,1.0
2493872934,53.8796,57.0226,56.958,48.87,1.0
2493884188,53.8906,57.0427,57.1473,48.87,1.0
2493896265,53.8882,57.0362,57.0143,48.87,1.0
2493908671,53.9008,57.0433,57.1629,48.87,1.0
2493920386,53.9024,57.0488,57.0636,48.86,1.0
2493933020,53.916,57.0568,57.1862,48.86,1.0
2493944218,53.9184,57.0639,57.0874,48.86,1.0
2493956234,53.9085,57.0534,56.9583,48.86,1.0
2493968364,53.9214,57.0658,57.1893,48.87,1.0
2493980267,53.9234,57.0678,57.0861,48.87,1.0
2493992875,53.9422,57.0945,57.2732,48.87,1.0
2494004272,53.9152,57.0659,56.8083,48.87,1.0
2494016304,53.9129,57.0535,57.0314,48.87,1.0
2494028728,53.9254,57.0809,57.2003,48.87,1.0
2494040274,53.9221,57.0774,57.0455,48.87,1.0
2494052916,53.9483,57.0927,57.3422,48.86,1.0
2494064216,53.9378,57.0853,56.9849,48.86,1.0
2494076168,53.9308,57.0734,57.0064,48.86,1.0
2494088581,53.922,57.064,56.9804,48.86,1.0
2494100350,53.9165,57.0636,57.0118,48.87,1.0
2494113085,53.9458,57.0949,57.3727,48.87,1.0
2494124196,53.9502,57.0953,57.1369,48.87,1.0
2494136444,53.9346,57.0762,56.9276,48.86,1.0
2494148723,53.9352,57.0811,57.0869,48.86,1.0
2494160349,53.9211,57.0719,56.9375,48.86,1.0
2494173504,53.9109,57.061,56.9633,48.86,1.0
2494184169,53.9065,57.0514,57.0101,48.87,1.0
2494196167,53.9075,57.0592,57.0685,48.87,1.0
2494208290,53.9133,57.0583,57.1131,48.87,1.0
2494220209,53.916,57.0611,57.0872,48.87,1.0
2494233155,53.9355,57.0807,57.2664,48.87,1.0
2494244304,53.9434,57.0997,57.1742,48.87,1.0
2494256183,53.9358,57.0916,57.0194,48.87,1.0
2494268557,53.9387,57.0866,57.1145,48.87,1.0
2494280255,53.9389,57.0847,57.0866,48.87,1.0
2494293602,53.9391,57.0824,57.0841,48.87,1.0
2494304200,53.9758,57.1213,57.4699,48.87,1.0
2494316293,53.9967,57.1428,57.3411,48.87,1.0
2494328219,53.9765,57.1223,56.9294,48.87,1.0
2494340374,53.9631,57.1239,56.9968,48.87,1.0
2494353659,53.9585,57.1089,57.0642,48.87,1.0
2494364277,53.9713,57.1303,57.2526,48.87,1.0
2494376323,53.9829,57.1327,57.2427,48.87,1.0
2494388326,53.9445,57.0922,56.7256,48.87,1.0
2494400286,53.9441,57.0924,57.0887,48.87,1.0
2494413694,53.9194,57.0649,56.8289,48.87,1.0
2494424379,53.9215,57.0672,57.0875,48.87,1.0
2494436352,53.9478,57.0951,57.345,48.87,1.0
2494448726,53.9496,57.0963,57.1128,48.87,1.0
2494460435,53.9487,57.0971,57.0887,48.87,1.0
2494473813,53.9479,57.0962,57.0887,48.87,1.0
2494484326,53.9715,57.1179,57.3428,48.87,1.0
2494496226,53.9855,57.1418,57.2747,48.87,1.0
2494508406,53.981,57.1328,57.09,48.87,1.0
2494520223,53.9672,57.1182,56.9867,48.87,1.0
2494533252,53.9695,57.1273,57.1484,48.87,1.0
2494544239,53.9836,57.1341,57.269,48.87,1.0
2494556114,53.994,57.1444,57.2427,48.87,1.0
2494568812,53.9984,57.1497,57.1918,48.86,1.0
2494580283,53.9829,57.1309,56.983,48.86,1.0
2494593784,53.9738,57.1225,57.0358,48.86,1.0
2494604290,53.9705,57.1189,57.0874,48.86,1.0
2494616128,53.9943,57.1437,57.3701,48.87,1.0
2494628463,53.9987,57.1475,57.1893,48.87,1.0
2494640257,53.9856,57.1339,57.0089,48.87,1.0
2494653718,53.986,57.1344,57.138,48.87,1.0
2494664192,53.9985,57.1623,57.2815,48.87,1.0
2494676128,54.0146,57.1657,57.3194,48.87,1.0
2494688235,54.034,57.1841,57.3684,48.87,1.0
2494700363,54.0125,57.1669,56.9617,48.87,1.0
2494713798,53.998,57.1485,57.0104,48.87,1.0
2494724323,53.9996,57.1527,57.1677,48.87,1.0
2494736182,54.0108,57.1646,57.2707,48.87,1.0
2494748465,54.0233,57.1743,57.2931,48.87,1.0
2494760324,54.0101,57.1686,57.0435,48.87,1.0
2494773748,54.0032,57.1531,57.087,48.87,1.0
2494784184,54.0091,57.1594,57.2159,48.87,1.0
2494796195,54.0145,57.1656,57.2164,48.87,1.0
2494808202,54.0339,57.1926,57.3772,48.87,1.0
2494820356,54.0367,57.1938,57.221,48.87,1.0
2494832298,54.0101,57.1644,56.91,48.87,1.0
2494844250,54.0007,57.153,57.0637,48.87,1.0
2494856333,54.0045,57.1541,57.1899,48.87,1.0
2494868205,54.0322,57.1835,57.4468,48.87,1.0
2494880262,54.0498,57.2015,57.3693,48.87,1.0
2494892247,54.0413,57.2009,57.1201,48.87,1.0
2494906000,54.0532,57.2182,57.331,48.87,1.0
2494917892,54.0614,57.2139,57.2921,48.87,1.0
2494929875,54.0591,57.2154,57.1933,48.87,1.0
2494941910,54.0546,57.2171,57.1739,48.87,1.0
2494954668,54.0456,57.2076,57.1224,48.87,1.0
2494965769,54.0595,57.2147,57.3465,48.88,1.0
2494977788,54.0525,57.2138,57.1471,48.88,1.0
2494989806,54.0729,57.2266,57.4213,48.88,1.0
2495001871,54.0451,57.1973,56.9317,48.88,1.0
2495014159,54.0347,57.1935,57.0941,48.87,1.0
2495025866,54.035,57.1874,57.1907,48.87,1.0
2495038292,54.0329,57.1851,57.1649,48.87,1.0
2495049930,54.0529,57.2029,57.393,48.87,1.0
2495061962,54.0539,57.2164,57.2255,48.87,1.0
2495074763,54.0377,57.1888,57.0345,48.87,1.0
2495085877,54.0426,57.1939,57.2407,48.87,1.0
2495097796,54.047,57.1995,57.2416,48.87,1.0
2495110067,54.0559,57.2075,57.2916,48.87,1.0
2495121902,54.0809,57.2342,57.4716,48.87,1.0
2495134529,54.0644,57.2168,57.06,48.87,1.0
2495146141,54.0496,57.2031,57.0619,48.86,1.0
2495158015,54.0436,57.1936,57.1363,48.86,1.0
2495169937,54.0479,57.1981,57.2393,48.86,1.0
2495181948,54.0737,57.228,57.473,48.87,1.0
2495195322,54.0653,57.2172,57.1369,48.87,1.0
2495205831,54.048,57.211,57.0458,48.87,1.0
2495217834,54.0348,57.197,57.0716,48.87,1.0
2495230230,54.0546,57.2047,57.393,48.87,1.0
2495241799,54.0578,57.2092,57.2399,48.87,1.0
2495254707,54.068,57.2181,57.3151,48.87,1.0
2495265834,54.065,57.215,57.1864,48.87,1.0
2495277871,54.0599,57.2134,57.1646,48.87,1.0
2495290181,54.0358,57.1953,56.9654,48.87,1.0
2495301846,54.0604,57.2213,57.4548,48.87,1.0
2495314756,54.0849,57.2464,57.4796,48.87,1.0
2495325926,54.0681,57.2209,57.0603,48.87,1.0
2495337823,54.0529,57.2055,57.0608,48.87,1.0
2495349797,54.0563,57.2091,57.2413,48.87,1.0
2495361797,54.0521,57.2157,57.175,48.87,1.0
2495375118,54.0677,57.2222,57.371,48.87,1.0
2495385786,54.0842,57.2471,57.4041,48.87,1.0
2495397781,54.048,57.2087,56.8623,48.87,1.0
2495409852,54.0373,57.1911,57.0889,48.87,1.0
2495421894,54.0471,57.2083,57.3019,48.87,1.0
2495435486,54.0559,57.2177,57.3019,48.87,1.0
2495445911,54.0517,57.2052,57.1651,48.87,1.0
2495458001,54.0479,57.2024,57.1663,48.87,1.0
2495469794,54.0542,57.2063,57.2664,48.87,1.0
2495481839,54.0575,57.2098,57.2407,48.87,1.0
2495494852,54.0775,57.2317,57.4215,48.86,1.0
2495505856,54.093,57.2517,57.3995,48.86,1.0
2495517772,54.068,57.2206,56.9824,48.86,1.0
2495529794,54.048,57.1994,57.0084,48.86,1.0
2495541889,54.0665,57.2207,57.3964,48.86,1.0
2495555250,54.0758,57.2291,57.3179,48.86,1.0
2495565957,54.1061,57.2714,57.559,48.86,1.0
2495577700,54.109,57.2745,57.3023,48.86,1.0
2495589912,54.0825,57.2398,56.9864,48.86,1.0
2495601890,54.0951,57.2503,57.3701,48.86,1.0
2495615291,54.1016,57.2572,57.3188,48.86,1.0
2495625906,54.1122,57.2731,57.3747,48.87,1.0
2495637851,54.1,57.259,57.1419,48.87,1.0
2495649967,54.0841,57.2382,57.0863,48.87,1.0
2495661888,54.0965,57.2513,57.3695,48.87,1.0
2495675095,54.1004,57.2576,57.2947,48.86,1.0
2495685777,54.1136,57.2685,57.3944,48.86,1.0
2495697735,54.1279,57.2871,57.4235,48.86,1.0
2495709940,54.0995,57.2539,56.9824,48.87,1.0
2495721903,54.0837,57.2413,57.09,48.87,1.0
2495735383,54.0815,57.2402,57.2201,48.87,1.0
2495745849,54.0675,57.2254,57.0911,48.87,1.0
2495757828,54.0937,57.2475,57.4969,48.87,1.0
2495769905,54.0955,57.2615,57.2781,48.87,1.0
2495781839,54.08,57.2369,57.0894,48.87,1.0
2495793819,54.0588,57.2144,57.0121,48.87,1.0
2495805765,54.0786,57.2406,57.4291,48.86,1.0
2495817839,54.0721,57.2258,57.164,48.86,1.0
2495829847,54.0906,57.2555,57.4314,48.86,1.0
2495841870,54.0903,57.2551,57.2515,48.86,1.0
2495853805,54.0972,57.2523,57.3185,48.86,1.0
2495865782,54.1035,57.2705,57.3301,48.86,1.0
2495877843,54.1139,57.2711,57.3709,48.86,1.0
2495889925,54.1307,57.2877,57.4468,48.87,1.0
2495901947,54.1263,57.2831,57.2413,48.87,1.0
2495913868,54.1296,57.2959,57.3279,48.87,1.0
2495926011,54.1351,57.3018,57.3535,48.87,1.0
2495937909,54.14,57.2961,57.3427,48.86,1.0
2495949819,54.1395,57.3075,57.3032,48.86,1.0
2495961826,54.144,57.3069,57.3492,48.86,1.0
2495973787,54.1285,57.2905,57.1433,48.86,1.0
2495985944,54.1341,57.3009,57.3538,48.86,1.0
2495996076,54.1391,57.2962,57.3439,48.86,1.0
2496007520,54.1484,57.3079,57.397,48.86,1.0
2496019428,54.1082,57.2654,56.8811,48.86,1.0
2496031482,54.0939,57.2493,57.113,48.86,1.0
2496043545,54.1078,57.2672,57.3993,48.86,1.0
2496056319,54.1154,57.2753,57.3478,48.86,1.0
2496067935,54.1247,57.2829,57.3712,48.86,1.0
2496079639,54.1088,57.2668,57.1147,48.86,1.0
2496091525,54.1139,57.2793,57.3278,48.86,1.0
2496103478,54.1258,57.2918,57.4049,48.86,1.0
2496116059,54.1437,57.3035,57.4744,48.86,1.0
2496127643,54.1769,57.3409,57.6559,48.86,1.0
2496139401,54.1558,57.3225,57.1207,48.86,1.0
2496151640,54.1634,57.3257,57.399,48.86,1.0
2496163542,54.1752,57.3422,57.4542,48.86,1.0
2496176449,54.1737,57.3434,57.3287,48.86,1.0
2496187541,54.1941,57.3651,57.5596,48.86,1.0
2496199401,54.1761,57.3401,57.1683,48.87,1.0
2496211548,54.1745,57.3403,57.3247,48.87,1.0
2496223394,54.1924,57.3573,57.528,48.87,1.0
2496237169,54.1891,57.3539,57.3228,48.87,1.0
2496247618,54.2105,57.3776,57.5803,48.87,1.0
2496259611,54.2321,57.4019,57.6074,48.87,1.0
2496271748,54.2151,57.3865,57.2249,48.87,1.0
2496283743,54.2242,57.392,57.4779,48.87,1.0
2496297177,54.2177,57.3907,57.3293,48.87,1.0
2496307872,54.241,57.4122,57.6338,48.87,1.0
2496319625,54.2547,57.4267,57.557,48.87,1.0
2496331550,54.2307,57.397,57.1674,48.87,1.0
2496343390,54.2454,57.4123,57.5525,48.87,1.0
2496356756,54.2466,57.4235,57.4343,48.87,1.0
2496367425,54.2645,57.4425,57.6137,48.87,1.0
2496379375,54.2371,57.4043,57.1422,48.87,1.0
2496391488,54.2269,57.3962,57.2992,48.87,1.0
2496403464,54.2323,57.4019,57.4534,48.87,1.0
2496416430,54.2178,57.393,57.2543,48.87,1.0
2496427415,54.2241,57.396,57.4562,48.87,1.0
2496439591,54.2347,57.4032,57.5035,48.87,1.0
2496451446,54.2248,57.3927,57.2981,48.87,1.0
2496463430,54.2231,57.3895,57.3738,48.87,1.0
2496476870,54.2216,57.3877,57.3735,48.87,1.0
2496487430,54.213,57.3786,57.2965,48.87,1.0
2496499505,54.215,57.3877,57.4063,48.87,1.0
2496511530,54.2046,57.3697,57.2707,48.87,1.0
2496523505,54.1807,57.3438,57.1156,48.87,1.0
2496537165,54.181,57.3442,57.3473,48.87,1.0
2496547379,54.191,57.3564,57.4516,48.86,1.0
2496559528,54.1879,57.3517,57.3219,48.86,1.0
2496571623,54.1826,57.3433,57.2932,48.86,1.0
2496583532,54.1682,57.332,57.1944,48.87,1.0
2496596978,54.1406,57.3003,57.037,48.87,1.0
2496607410,54.1401,57.3073,57.3023,48.87,1.0
2496619499,54.1445,57.3121,57.3538,48.87,1.0
2496631476,54.1533,57.3153,57.3992,48.87,1.0
2496643422,54.1515,57.3106,57.2936,48.87,1.0
2496656879,54.1499,57.3107,57.2953,48.87,1.0
2496667417,54.163,57.3245,57.4494,48.87,1.0
2496679390,54.1578,57.3182,57.2687,48.87,1.0
2496691472,54.1677,57.3395,57.4337,48.87,1.0
2496703416,54.1645,57.3259,57.295,48.87,1.0
2496716969,54.1349,57.297,57.014,48.87,1.0
2496727429,54.1398,57.3023,57.349,48.87,1.0
2496739770,54.1369,57.2997,57.2724,48.87,1.0
2496751552,54.1392,57.3022,57.3239,48.87,1.0
2496763493,54.1413,57.304,57.3236,48.87,1.0
2496775410,54.148,57.312,57.3758,48.87,1.0
2496787435,54.154,57.3152,57.3727,48.87,1.0
2496799489,54.1473,57.3081,57.2441,48.87,1.0
2496811510,54.1655,57.3292,57.5026,48.87,1.0
