timestamp,time_utc_usec,lat,lon,delta_lat_lon[0],delta_lat_lon[1],alt,delta_alt,vel_n,vel_e,vel_d,pos_d_deriv,yaw,eph,epv,evh,evv,terrain_alt,pressure_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
575809111,0,1.34097185334,26.1000032155,0.0,0.0,50.0591,0.0,-0.156462,0.0586617,-0.0845356,-0.0845356,0.0492686,0.0140869,0.149334,0.0,0.0,48.4536,52.6573,0,0,1,0
576009627,0,1.34097185636,26.1000032956,0.0,0.0,50.0589,0.0,-0.149135,0.0390604,-0.0788831,-0.0788831,0.0295615,0.159696,0.140596,0.0,0.0,48.4543,49.479,0,0,1,0
576219874,0,1.34097188854,26.1000031695,0.0,0.0,50.07,0.0,-0.116995,0.0489247,-0.0809196,-0.0809196,0.0135579,0.0724536,0.149361,0.0,0.0,48.4549,52.8252,0,0,1,0
576420138,0,1.34097187012,26.1000032192,0.0,0.0,50.0654,0.0,-0.0941724,0.0493461,-0.00437704,-0.00437704,0.00291505,0.0722048,0.149424,0.0,0.0,48.4552,49.8134,0,0,1,0
576620314,0,1.34097188799,26.1000031593,0.0,0.0,50.0633,0.0,-0.0764983,0.0286112,0.0422122,0.0422122,-0.00226025,0.0721285,0.149308,0.0,0.0,48.4557,51.6539,0,0,1,0
576820518,0,1.34097193776,26.1000030753,0.0,0.0,50.0626,0.0,-0.0470867,0.0232656,0.0548688,0.0548688,-0.00506158,0.101124,0.149282,0.0,0.0,48.4561,49.6462,0,0,1,0
577020796,0,1.34097061007,26.1000030433,0.0,0.0,50.0635,0.0,-0.0414376,0.0499721,0.0678246,0.0678246,-0.00871329,0.188919,0.149271,0.0,0.0,48.4566,50.1478,0,0,1,0
577231215,0,1.34097060504,26.1000030188,0.0,0.0,50.0511,0.0,0.00600845,0.056656,0.071466,0.071466,-0.0153933,0.202263,0.157766,0.0,0.0,48.4572,53.5784,0,0,1,0
577431353,0,1.34097067202,26.1000030134,0.0,0.0,50.0108,0.0,0.0723953,0.0436907,0.0477703,0.0477703,-0.0204163,0.123238,0.157668,0.0,0.0,48.4578,49.8134,0,0,1,0
577631747,0,1.34097070798,26.1000029532,0.0,0.0,49.9788,0.0,0.117286,0.0330022,0.0626816,0.0626816,-0.0185586,0.123388,0.14938,0.0,0.0,48.4584,50.5664,0,0,1,0
577832227,0,1.34097072393,26.1000029014,0.0,0.0,49.9673,0.0,0.139415,0.0596185,0.0521834,0.0521834,-0.00521441,0.123702,0.14936,0.0,0.0,48.4589,51.4025,0,0,1,0
578032538,0,1.3409707368,26.1000028861,0.0,0.0,49.9396,0.0,0.14383,0.0808847,0.0565069,0.0565069,0.0230805,0.123488,0.149219,0.0,0.0,48.4593,48.8939,0,0,1,0
578242943,0,1.34097071413,26.1000028897,0.0,0.0,49.929,0.0,0.127522,0.0961315,0.0494109,0.0494109,0.0555567,0.142649,0.157659,0.0,0.0,48.4597,51.8211,0,0,1,0
578443334,0,1.34097074339,26.1000029428,0.0,0.0,49.9023,0.0,0.105914,0.105293,0.0151784,0.0151784,0.0804005,0.214658,0.157866,0.0,0.0,48.4603,49.9812,0,0,1,0
578643701,0,1.34097072067,26.1000029598,0.0,0.0,49.8992,0.0,0.0833274,0.0990593,-0.116412,-0.116412,0.0945093,0.214649,0.157787,0.0,0.0,48.4607,51.7375,0,0,1,0
578843978,0,1.34097067817,26.1000030234,0.0,0.0,49.9036,0.0,0.0589655,0.100337,-0.168407,-0.168407,0.103497,0.142701,0.149375,0.0,0.0,48.4614,50.1478,0,0,1,0
579054175,0,1.34097067903,26.1000031563,0.0,0.0,49.9151,0.0,0.0354436,0.098473,-0.173976,-0.173976,0.118294,0.0141145,0.157621,0.0,0.0,48.4619,52.1556,0,0,1,0
579254536,0,1.3409706732,26.1000032529,0.0,0.0,49.948,0.0,0.0300719,0.0671693,-0.0976356,-0.0976356,0.140997,0.0141146,0.157664,0.0,0.0,48.4627,48.8939,0,0,1,0
579455107,0,1.3409706647,26.1000032799,0.0,0.0,49.9541,0.0,0.0371458,0.0256837,-0.0473876,-0.0473876,0.163711,0.159795,0.157785,0.0,0.0,48.4631,52.6573,0,0,1,0
579655517,0,1.34097069193,26.1000031728,0.0,0.0,49.9545,0.0,0.0527207,-0.0174852,-0.017458,-0.017458,0.181914,0.0141144,0.157813,0.0,0.0,48.4639,49.2276,0,0,1,0
579865719,0,1.34097071259,26.10000315,0.0,0.0,49.9657,0.0,0.0829312,-0.0479745,-0.0279203,-0.0279203,0.193042,0.0720941,0.044333,0.0,0.0,48.4643,51.989,0,0,1,0
580065809,0,1.34097070165,26.1000030455,0.0,0.0,49.9689,0.0,0.101933,-0.0554115,-0.035961,-0.035961,0.199696,0.0719289,0.165658,0.0,0.0,48.4648,49.5626,0,0,1,0
580266301,0,1.34097072984,26.1000028923,0.0,0.0,49.9664,0.0,0.105583,-0.0629118,-0.0164831,-0.0164831,0.198326,0.0722707,0.0443285,0.0,0.0,48.465,48.8939,0,0,1,0
580476848,0,1.34097072651,26.1000028316,0.0,0.0,49.9759,0.0,0.114071,-0.0560524,-0.0112287,-0.0112287,0.179572,0.101826,0.0672861,0.0,0.0,48.4654,49.3118,0,0,1,0
580676966,0,1.34097069701,26.1000027646,0.0,0.0,49.9762,0.0,0.117496,-0.029495,-0.0139295,-0.0139295,0.145674,0.10109,0.0668454,0.0,0.0,48.4655,52.5743,0,0,1,0
580877335,0,1.34097071728,26.1000027994,0.0,0.0,49.977,0.0,0.108832,0.00382455,-0.0184787,-0.0184787,0.0967903,0.101161,0.0668635,0.0,0.0,48.4658,52.0726,0,0,1,0
581087667,0,1.34097069118,26.1000029301,0.0,0.0,49.9744,0.0,0.10009,0.0340552,-0.019107,-0.019107,0.0415973,0.123616,0.0835536,0.0,0.0,48.4665,52.0726,0,0,1,0
581287788,0,1.34097069097,26.1000030634,0.0,0.0,49.969,0.0,0.10154,0.0616927,0.00285677,0.00285677,-0.00437531,0.123579,0.0668515,0.0,0.0,48.4669,51.8211,0,0,1,0
