timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
1043686020,-0.0,0.0,-0.0288655,3.1761e-25,0.999896,0.0,0.0,-0.0144322,0.0,-1.0,1,0,0,0,0,0,0
1043715822,-0.0,0.0,-0.0286758,3.1761e-25,0.999897,0.0,0.0,-0.0143374,0.0,-1.0,1,0,0,0,0,0,0
1043756283,-0.0,0.0,-0.0290753,3.1761e-25,0.999894,0.0,0.0,-0.0145371,0.0,-1.0,1,0,0,0,0,0,0
1043786125,-0.0,0.0,-0.0291388,3.1761e-25,0.999894,0.0,0.0,-0.0145689,0.0,-1.0,1,0,0,0,0,0,0
1043816229,-0.0,0.0,-0.0290993,3.1761e-25,0.999894,0.0,0.0,-0.0145491,0.0,-1.0,1,0,0,0,0,0,0
1043846228,-0.0,0.0,-0.029492,3.1761e-25,0.999891,0.0,0.0,-0.0147455,0.0,-1.0,1,0,0,0,0,0,0
1043876160,-0.0,0.0,-0.029376,3.1761e-25,0.999892,0.0,0.0,-0.0146875,0.0,-1.0,1,0,0,0,0,0,0
1043907161,-0.0,0.0,-0.0293838,3.1761e-25,0.999892,0.0,0.0,-0.0146914,0.0,-1.0,1,0,0,0,0,0,0
1043936753,-0.0,0.0,-0.0296994,3.1761e-25,0.99989,0.0,0.0,-0.0148491,0.0,-1.0,1,0,0,0,0,0,0
1043976341,-0.0,0.0,-0.0295281,3.1761e-25,0.999891,0.0,0.0,-0.0147635,0.0,-1.0,1,0,0,0,0,0,0
1044006768,-0.0,0.0,-0.0298333,3.1761e-25,0.999889,0.0,0.0,-0.0149161,0.0,-1.0,1,0,0,0,0,0,0
1044036335,-0.0,0.0,-0.029982,3.1761e-25,0.999888,0.0,0.0,-0.0149904,0.0,-1.0,1,0,0,0,0,0,0
1044066826,-0.0,0.0,-0.0299101,3.1761e-25,0.999888,0.0,0.0,-0.0149545,0.0,-1.0,1,0,0,0,0,0,0
1044096528,-0.0,0.0,-0.0303187,3.1761e-25,0.999885,0.0,0.0,-0.0151588,0.0,-1.0,1,0,0,0,0,0,0
1044126022,-0.0,0.0,-0.0303245,3.1761e-25,0.999885,0.0,0.0,-0.0151617,0.0,-1.0,1,0,0,0,0,0,0
1044166234,-0.0,0.0,-0.0304413,3.1761e-25,0.999884,0.0,0.0,-0.0152201,0.0,-1.0,1,0,0,0,0,0,0
1044196772,-0.0,0.0,-0.0307611,3.1761e-25,0.999882,0.0,0.0,-0.0153799,0.0,-1.0,1,0,0,0,0,0,0
1044226641,-0.0,0.0,-0.0306048,3.1761e-25,0.999883,0.0,0.0,-0.0153018,0.0,-1.0,1,0,0,0,0,0,0
1044257051,-0.0,0.0,-0.0310008,3.1761e-25,0.99988,0.0,0.0,-0.0154998,0.0,-1.0,1,0,0,0,0,0,0
1044286742,-0.0,0.0,-0.0312442,3.1761e-25,0.999878,0.0,0.0,-0.0156215,0.0,-1.0,1,0,0,0,0,0,0
1044317035,-0.0,0.0,-0.031156,3.1761e-25,0.999879,0.0,0.0,-0.0155774,0.0,-1.0,1,0,0,0,0,0,0
1044346615,-0.0,0.0,-0.0316272,3.1761e-25,0.999875,0.0,0.0,-0.015813,0.0,-1.0,1,0,0,0,0,0,0
1044386686,-0.0,0.0,-0.0316445,3.1761e-25,0.999875,0.0,0.0,-0.0158216,0.0,-1.0,1,0,0,0,0,0,0
1044417584,-0.0,0.0,-0.0318831,3.1761e-25,0.999873,0.0,0.0,-0.0159409,0.0,-1.0,1,0,0,0,0,0,0
1044447389,-0.0,0.0,-0.0323066,3.1761e-25,0.99987,0.0,0.0,-0.0161526,0.0,-1.0,1,0,0,0,0,0,0
1044477823,-0.0,0.0,-0.0322356,3.1761e-25,0.99987,0.0,0.0,-0.0161171,0.0,-1.0,1,0,0,0,0,0,0
1044507688,-0.0,0.0,-0.0326157,3.1761e-25,0.999867,0.0,0.0,-0.0163071,0.0,-1.0,1,0,0,0,0,0,0
1044537468,-0.0,0.0,-0.0330393,3.1761e-25,0.999864,0.0,0.0,-0.0165189,0.0,-1.0,1,0,0,0,0,0,0
1044567576,-0.0,0.0,-0.0329245,3.1761e-25,0.999865,0.0,0.0,-0.0164615,0.0,-1.0,1,0,0,0,0,0,0
1044607441,-0.0,0.0,-0.0335691,3.1761e-25,0.999859,0.0,0.0,-0.0167838,0.0,-1.0,1,0,0,0,0,0,0
